,sentiDiff
3089,0.08110000000000006
3329,0.08100000000000007
3158,0.08100000000000007
6411,0.08100000000000007
3134,0.08090000000000008
3117,0.08090000000000008
3088,0.08090000000000008
3102,0.08090000000000008
3135,0.0807000000000001
3140,0.0807000000000001
3105,0.0806
3086,0.08050000000000002
3139,0.08050000000000002
3085,0.08040000000000003
3104,0.08040000000000003
3090,0.08040000000000003
3087,0.08030000000000004
3137,0.08030000000000004
3109,0.08020000000000005
3920,0.08010000000000006
3095,0.0798000000000001
3147,0.0797000000000001
3091,0.0797000000000001
2565,0.0797
3129,0.0796
3132,0.0796
3092,0.0796
3142,0.07950000000000002
4624,0.07940000000000003
3235,0.07930000000000004
3157,0.07930000000000004
3120,0.07930000000000004
3107,0.07910000000000006
3110,0.07910000000000006
3093,0.07900000000000007
12049,0.07889999999999997
3421,0.07880000000000009
3145,0.07880000000000009
3159,0.07880000000000009
3141,0.07880000000000009
3094,0.0787000000000001
3133,0.0786
3083,0.0786
3143,0.07850000000000001
3119,0.07850000000000001
3136,0.07840000000000003
3149,0.07820000000000005
1034,0.07819999999999994
2928,0.07809999999999995
3138,0.0776
1044,0.0774999999999999
3116,0.07740000000000002
2929,0.07730000000000004
3098,0.07720000000000005
642,0.07719999999999994
10348,0.07710000000000006
10356,0.07710000000000006
8876,0.07710000000000006
10346,0.07700000000000007
10345,0.07700000000000007
10366,0.07690000000000008
12615,0.07690000000000008
9936,0.07690000000000008
8844,0.07690000000000008
10355,0.07690000000000008
10400,0.07690000000000008
10349,0.07680000000000009
10358,0.07680000000000009
9543,0.07680000000000009
10364,0.0767000000000001
9172,0.0767000000000001
3096,0.0767000000000001
12753,0.0767000000000001
10402,0.0767000000000001
10357,0.0767000000000001
9831,0.0767000000000001
10395,0.0766
12005,0.0766
10354,0.0766
10347,0.07650000000000001
10352,0.07650000000000001
290,0.07650000000000001
643,0.07640000000000002
10353,0.07640000000000002
3241,0.07630000000000003
3078,0.07630000000000003
10389,0.07620000000000005
10351,0.07620000000000005
11589,0.07620000000000005
3128,0.07620000000000005
3108,0.07620000000000005
12143,0.07610000000000006
10396,0.07610000000000006
10042,0.07600000000000007
10368,0.07600000000000007
13349,0.07590000000000008
9590,0.07590000000000008
10359,0.07590000000000008
3144,0.07590000000000008
10350,0.07590000000000008
10363,0.0757000000000001
9779,0.0757000000000001
291,0.0757000000000001
10372,0.0757000000000001
13560,0.0757000000000001
10433,0.0757000000000001
1036,0.07569999999999999
13277,0.07550000000000001
1007,0.07539999999999991
1005,0.07529999999999992
10394,0.07520000000000004
11935,0.07520000000000004
2909,0.07490000000000008
3154,0.07490000000000008
13527,0.07420000000000004
12311,0.07420000000000004
10390,0.07400000000000007
11658,0.07400000000000007
10149,0.07390000000000008
10370,0.07390000000000008
3124,0.0737000000000001
10858,0.07340000000000002
10378,0.07340000000000002
3125,0.07320000000000004
13700,0.07320000000000004
13138,0.07320000000000004
12189,0.07309999999999994
11132,0.07279999999999998
10801,0.07279999999999998
3130,0.0727000000000001
3153,0.0726
2827,0.0726
3112,0.07220000000000004
12826,0.07220000000000004
10585,0.07220000000000004
10387,0.07210000000000005
11456,0.07210000000000005
3097,0.07200000000000006
11390,0.07180000000000009
10386,0.07180000000000009
3131,0.07180000000000009
10361,0.0717000000000001
9682,0.0717000000000001
9635,0.0716
10360,0.0716
10376,0.07150000000000001
10724,0.07150000000000001
2640,0.07139999999999991
3148,0.07120000000000004
3103,0.07110000000000005
11865,0.07100000000000006
10393,0.07100000000000006
3126,0.07080000000000009
13630,0.06940000000000002
9989,0.06920000000000004
10367,0.06920000000000004
12546,0.06880000000000008
10399,0.06880000000000008
3150,0.0687000000000001
844,0.0686
13885,0.06810000000000005
845,0.06780000000000008
10369,0.06730000000000003
10096,0.06730000000000003
3111,0.06720000000000004
2956,0.06709999999999994
3121,0.0665
10391,0.0665
12476,0.0665
10398,0.0665
11727,0.0665
1041,0.06619999999999993
1029,0.0655
12998,0.0655
10537,0.06540000000000001
8879,0.06540000000000001
10529,0.06540000000000001
10527,0.06530000000000002
10526,0.06530000000000002
9883,0.06520000000000004
10582,0.06520000000000004
12618,0.06520000000000004
10547,0.06520000000000004
8847,0.06520000000000004
9939,0.06520000000000004
10536,0.06520000000000004
10365,0.06520000000000004
10539,0.06510000000000005
10530,0.06510000000000005
9546,0.06510000000000005
10584,0.06500000000000006
9175,0.06500000000000006
12756,0.06500000000000006
10538,0.06500000000000006
9834,0.06500000000000006
10545,0.06500000000000006
3146,0.06490000000000007
10535,0.06489999999999996
10577,0.06489999999999996
12008,0.06489999999999996
10533,0.06479999999999997
10528,0.06479999999999997
3113,0.06470000000000009
10534,0.06469999999999998
11592,0.0645
10532,0.0645
10571,0.0645
3084,0.06440000000000001
10578,0.06440000000000001
12146,0.06440000000000001
10549,0.06430000000000002
3082,0.06430000000000002
10045,0.06430000000000002
9593,0.06420000000000003
13352,0.06420000000000003
10540,0.06420000000000003
10531,0.06420000000000003
11059,0.06400000000000006
10556,0.06400000000000006
10435,0.06400000000000006
13563,0.06400000000000006
9782,0.06400000000000006
10544,0.06400000000000006
10381,0.06400000000000006
3784,0.06389999999999996
3505,0.06389999999999996
4520,0.06379999999999997
13280,0.06379999999999997
4192,0.06369999999999998
3802,0.06369999999999998
4482,0.06359999999999999
4442,0.06359999999999999
4929,0.06359999999999999
5256,0.06359999999999999
11938,0.0635
10576,0.0635
3785,0.0635
3527,0.0635
3790,0.0633999999999999
3651,0.0633999999999999
4685,0.0633999999999999
3791,0.06329999999999991
3679,0.06329999999999991
3796,0.06329999999999991
4765,0.06329999999999991
3941,0.06329999999999991
4725,0.06319999999999992
3794,0.06319999999999992
3765,0.06319999999999992
4149,0.06309999999999993
3801,0.06309999999999993
4362,0.06299999999999994
3806,0.06299999999999994
3803,0.06279999999999997
4314,0.06279999999999997
3805,0.06279999999999997
3788,0.06279999999999997
3598,0.06279999999999997
3793,0.06279999999999997
3736,0.06279999999999997
4231,0.06279999999999997
3804,0.0625
3550,0.0625
3786,0.0625
4646,0.0625
4270,0.0625
11661,0.06230000000000002
10572,0.06230000000000002
3779,0.06229999999999991
10317,0.06220000000000003
10551,0.06220000000000003
10152,0.06220000000000003
10554,0.06220000000000003
6620,0.06209999999999993
10203,0.061900000000000066
10371,0.061900000000000066
10560,0.06169999999999998
10861,0.06169999999999998
10992,0.0615
10380,0.0615
13141,0.0615
10588,0.0615
13703,0.0615
3780,0.06119999999999992
9488,0.06109999999999993
10397,0.060800000000000076
12342,0.060800000000000076
3795,0.060799999999999965
3828,0.060799999999999965
12823,0.0605
2670,0.06040000000000001
10569,0.06040000000000001
11459,0.06040000000000001
3151,0.06040000000000001
4805,0.06029999999999991
10568,0.06010000000000004
11393,0.06010000000000004
9685,0.06000000000000005
10542,0.06000000000000005
10541,0.05989999999999995
9638,0.05989999999999995
10558,0.059799999999999964
527,0.059799999999999964
10727,0.059799999999999964
6368,0.059699999999999975
3287,0.059699999999999975
539,0.059599999999999986
620,0.059599999999999986
1410,0.059599999999999986
526,0.059599999999999986
1468,0.05940000000000001
1780,0.05940000000000001
3782,0.0593999999999999
3464,0.0593999999999999
11868,0.05930000000000002
10575,0.05930000000000002
542,0.05929999999999991
3789,0.05919999999999992
524,0.05919999999999992
1713,0.05919999999999992
3624,0.05919999999999992
541,0.05909999999999993
523,0.05909999999999993
528,0.05909999999999993
525,0.05899999999999994
1588,0.05899999999999994
546,0.05889999999999995
3877,0.05879999999999996
3781,0.05879999999999996
2262,0.058699999999999974
533,0.058499999999999996
529,0.05840000000000001
2334,0.05840000000000001
10669,0.058399999999999896
1298,0.05829999999999991
530,0.05829999999999991
1140,0.05829999999999991
1913,0.05819999999999992
4581,0.05809999999999993
736,0.05799999999999994
3193,0.05799999999999994
3783,0.05789999999999995
3482,0.05789999999999995
547,0.05779999999999996
544,0.05779999999999996
13633,0.057699999999999974
531,0.057699999999999974
1046,0.057599999999999985
3378,0.057499999999999996
1846,0.057499999999999996
2120,0.057499999999999996
9992,0.057499999999999996
10548,0.057499999999999996
532,0.05740000000000001
521,0.05729999999999991
1353,0.05729999999999991
1981,0.05719999999999992
697,0.05719999999999992
12549,0.05710000000000004
10581,0.05710000000000004
1528,0.05709999999999993
2479,0.05689999999999995
13888,0.056400000000000006
1650,0.056299999999999906
2986,0.05610000000000004
3155,0.05610000000000004
584,0.05609999999999993
536,0.05589999999999995
10550,0.05559999999999998
10099,0.05559999999999998
534,0.055400000000000005
3118,0.05520000000000003
10383,0.05500000000000005
11193,0.05500000000000005
545,0.05489999999999995
1089,0.05489999999999995
12479,0.05479999999999996
3707,0.05479999999999996
10573,0.05479999999999996
10580,0.05479999999999996
3792,0.05479999999999996
11730,0.05479999999999996
2051,0.05459999999999998
3106,0.054500000000000104
9708,0.05400000000000005
8864,0.05400000000000005
9716,0.05400000000000005
9706,0.05390000000000006
9705,0.05390000000000006
12603,0.05380000000000007
9926,0.05380000000000007
9715,0.05380000000000007
8832,0.05380000000000007
9722,0.05380000000000007
10586,0.05379999999999996
13050,0.05379999999999996
13042,0.05379999999999996
13001,0.05379999999999996
9709,0.05370000000000008
9718,0.05370000000000008
9531,0.05370000000000008
13039,0.05369999999999997
13040,0.05369999999999997
9821,0.05360000000000009
9720,0.05360000000000009
9717,0.05360000000000009
9160,0.05360000000000009
12741,0.05360000000000009
12646,0.05359999999999998
2867,0.05359999999999998
13049,0.05359999999999998
13060,0.05359999999999998
13097,0.05359999999999998
7999,0.05349999999999999
9714,0.05349999999999999
11993,0.05349999999999999
13043,0.05349999999999999
10546,0.05349999999999999
13052,0.05349999999999999
9886,0.05349999999999999
9707,0.0534
9712,0.0534
13058,0.0534
13051,0.0534
12785,0.0534
13099,0.0534
9713,0.053300000000000014
13092,0.0532999999999999
13048,0.0532999999999999
12036,0.0532999999999999
13041,0.053199999999999914
13046,0.053199999999999914
9711,0.053100000000000036
9748,0.053100000000000036
11577,0.053100000000000036
13047,0.053099999999999925
12131,0.05300000000000005
10032,0.05290000000000006
9724,0.05290000000000006
13086,0.05289999999999995
13045,0.05289999999999995
11619,0.05289999999999995
9710,0.05280000000000007
9578,0.05280000000000007
9719,0.05280000000000007
13337,0.05280000000000007
12176,0.05279999999999996
13093,0.05279999999999996
13062,0.05269999999999997
10421,0.05260000000000009
13548,0.05260000000000009
9731,0.05260000000000009
13420,0.05260000000000009
13102,0.05259999999999998
13053,0.05259999999999998
13044,0.05259999999999998
13383,0.05259999999999998
13057,0.0524
13594,0.0524
13104,0.0524
13265,0.0524
13069,0.0524
903,0.0524
176,0.0524
6354,0.05230000000000001
10563,0.05230000000000001
3273,0.05230000000000001
11062,0.05230000000000001
606,0.052200000000000024
1396,0.052200000000000024
207,0.052200000000000024
175,0.052200000000000024
13101,0.05219999999999991
13311,0.05219999999999991
11923,0.052100000000000035
9753,0.052100000000000035
1454,0.052000000000000046
1766,0.052000000000000046
13091,0.051899999999999946
946,0.051899999999999946
269,0.051899999999999946
11966,0.051899999999999946
13506,0.05179999999999996
13496,0.05179999999999996
13483,0.05179999999999996
13473,0.05179999999999996
13498,0.05179999999999996
173,0.05179999999999996
1699,0.05179999999999996
13476,0.05179999999999996
13512,0.05179999999999996
13478,0.05179999999999996
13479,0.05179999999999996
13474,0.05169999999999997
13514,0.05169999999999997
13497,0.05169999999999997
13470,0.05169999999999997
13477,0.05169999999999997
13495,0.05169999999999997
13480,0.05169999999999997
13492,0.05169999999999997
247,0.05169999999999997
13501,0.05169999999999997
177,0.05169999999999997
172,0.05169999999999997
13486,0.05159999999999998
13522,0.05159999999999998
1574,0.05159999999999998
13493,0.05159999999999998
13463,0.05159999999999998
174,0.05159999999999998
13465,0.05159999999999998
13510,0.05159999999999998
13475,0.05159999999999998
366,0.05149999999999999
13472,0.05149999999999999
1192,0.0514
13481,0.0514
13513,0.0514
13503,0.0514
3863,0.0514
13520,0.0514
2248,0.05130000000000001
2786,0.0512999999999999
13518,0.0512999999999999
13494,0.0512999999999999
13485,0.0512999999999999
11796,0.05120000000000002
10392,0.05120000000000002
13464,0.05119999999999991
13487,0.05119999999999991
3798,0.05119999999999991
13521,0.05119999999999991
4006,0.05119999999999991
13500,0.05119999999999991
13468,0.05119999999999991
3510,0.051100000000000034
4029,0.051100000000000034
182,0.051100000000000034
13491,0.05109999999999992
178,0.051000000000000045
4056,0.051000000000000045
4525,0.051000000000000045
2320,0.051000000000000045
13515,0.050999999999999934
13509,0.050999999999999934
13507,0.050999999999999934
11646,0.050900000000000056
4197,0.050900000000000056
9749,0.050900000000000056
4048,0.050900000000000056
179,0.050899999999999945
1126,0.050899999999999945
1284,0.050899999999999945
549,0.050899999999999945
9726,0.05080000000000007
4934,0.05080000000000007
4054,0.05080000000000007
9729,0.05080000000000007
5261,0.05080000000000007
10305,0.05080000000000007
4447,0.05080000000000007
4055,0.05080000000000007
4487,0.05080000000000007
10139,0.05080000000000007
13523,0.050799999999999956
1899,0.050799999999999956
4030,0.05070000000000008
3532,0.05070000000000008
186,0.05069999999999997
13524,0.05069999999999997
4567,0.05069999999999997
13087,0.05069999999999997
535,0.05069999999999997
11688,0.05069999999999997
4035,0.05059999999999998
13067,0.05059999999999998
4690,0.05059999999999998
3179,0.05059999999999998
13517,0.05059999999999998
3656,0.05059999999999998
4058,0.05059999999999998
13467,0.05059999999999998
13064,0.05059999999999998
724,0.05059999999999998
3684,0.05049999999999999
4770,0.05049999999999999
1244,0.05049999999999999
13484,0.05049999999999999
4042,0.05049999999999999
3945,0.05049999999999999
4036,0.05049999999999999
393,0.0504
316,0.0504
3770,0.0504
4730,0.0504
4039,0.0504
10846,0.05030000000000001
9737,0.05030000000000001
4047,0.05030000000000001
4154,0.05030000000000001
180,0.05030000000000001
13511,0.0502999999999999
4052,0.05020000000000002
10552,0.05020000000000002
4367,0.05020000000000002
10206,0.05020000000000002
13126,0.05010000000000003
1832,0.05010000000000003
3364,0.05010000000000003
2106,0.05010000000000003
13688,0.05010000000000003
10890,0.05009999999999992
13482,0.05009999999999992
13075,0.05009999999999992
4319,0.050000000000000044
4051,0.050000000000000044
3741,0.050000000000000044
181,0.050000000000000044
4049,0.050000000000000044
4033,0.050000000000000044
3603,0.050000000000000044
4236,0.050000000000000044
4038,0.050000000000000044
187,0.049900000000000055
170,0.049899999999999944
13734,0.049899999999999944
1339,0.049899999999999944
13106,0.049899999999999944
2406,0.049899999999999944
10995,0.049799999999999955
13519,0.049799999999999955
1967,0.049799999999999955
540,0.049799999999999955
10562,0.049799999999999955
683,0.049799999999999955
4031,0.04970000000000008
4651,0.04970000000000008
4275,0.04970000000000008
4050,0.04970000000000008
4057,0.04970000000000008
3555,0.04970000000000008
1514,0.049699999999999966
13489,0.04959999999999998
2467,0.04949999999999999
4023,0.04949999999999999
991,0.04949999999999999
6625,0.04930000000000001
10579,0.04910000000000003
12345,0.04910000000000003
11444,0.049000000000000044
9746,0.049000000000000044
13469,0.048899999999999944
1636,0.048899999999999944
13529,0.048899999999999944
13508,0.048899999999999944
13246,0.048899999999999944
13084,0.048799999999999955
11484,0.048799999999999955
11378,0.04870000000000008
9745,0.04870000000000008
13471,0.048699999999999966
570,0.048699999999999966
11232,0.04849999999999999
11418,0.04849999999999999
185,0.04849999999999999
11240,0.04849999999999999
13083,0.04849999999999999
13055,0.0484
10712,0.0484
4024,0.0484
11230,0.0484
9735,0.0484
11239,0.04830000000000001
11281,0.04830000000000001
9493,0.04830000000000001
11250,0.04830000000000001
9949,0.04830000000000001
12628,0.04830000000000001
13054,0.0482999999999999
11242,0.04820000000000002
9556,0.04820000000000002
11233,0.04820000000000002
13073,0.04819999999999991
13502,0.04819999999999991
10757,0.04819999999999991
12766,0.04810000000000003
11248,0.04810000000000003
9844,0.04810000000000003
11241,0.04810000000000003
11283,0.04810000000000003
3832,0.04800000000000004
4041,0.04800000000000004
183,0.04800000000000004
11238,0.04799999999999993
11276,0.04799999999999993
12018,0.04799999999999993
4046,0.047900000000000054
11853,0.047900000000000054
9752,0.047900000000000054
4116,0.047900000000000054
11231,0.04789999999999994
11236,0.04789999999999994
11237,0.047799999999999954
11896,0.047699999999999965
13488,0.047699999999999965
13090,0.047699999999999965
13504,0.047699999999999965
11602,0.047599999999999976
11235,0.047599999999999976
11270,0.047599999999999976
4810,0.04749999999999999
